framework,time_train_s,metric_error,time_infer_s,bestdiff,loss_rescaled,time_train_s_rescaled,time_infer_s_rescaled,rank,rank=1_count,rank=2_count,rank=3_count,rank>3_count,error_count
XGBoost_r47,106.50879302177023,82231.6654887234,0.0001615451124361123,0.24086670559409398,0.07418542816322214,72.09559880730784,31.04816449535576,245.37234042553192,0,0,0,94,10
XGBoost_r137,53.625037508540686,86106.25088833334,0.00015672346019304683,0.24728850476276523,0.07128151144102368,43.86452760807811,25.552048510480503,245.39444444444445,0,0,0,90,14
XGBoost_r119,58.11006682184007,86931.86818122222,0.000157829941889775,0.2479048445711793,0.07145879809570872,43.99142352175115,22.7672943660504,245.65,0,0,0,90,14
XGBoost_r45,114.18697035819926,82421.67394574468,0.00017582207373372254,0.2402844050880797,0.07330443013002917,81.77525508023433,36.71831365149903,245.6595744680851,0,0,0,94,10
XGBoost_r157,29.27868422932095,86884.84028533334,0.00011687800643861704,0.24763693176003143,0.07126692499349808,25.28450529240725,14.335644353214061,245.75555555555556,0,0,0,90,14
LightGBM_r95,16.369220200405326,81919.22784602152,0.00026287735697666715,0.24467435922014066,0.07762416885397405,12.280122616682165,55.78735004858869,245.82258064516128,0,0,0,93,11
LightGBM_r73,61.8855493167012,77779.04429979381,0.00034834764634117583,0.2360561463191553,0.07790689645264055,20.45091972389842,53.849625227075755,246.09278350515464,0,1,0,96,7
XGBoost_r57,125.48706607615694,82300.0507975532,0.00018621303666984385,0.24094094190598125,0.07427182073104024,85.78780963622658,37.09354282427144,246.20212765957447,0,0,0,94,10
XGBoost_r85,50.24903431502722,83534.70645709678,0.00012316939375855857,0.2428024640667659,0.07099775311449552,33.03250144643908,20.192921242220798,246.33870967741936,0,0,0,93,11
LightGBM_r89,11.271052536211515,79766.06820936842,0.00011491881783065492,0.24237504142703087,0.07069611515481629,4.52021656027936,17.47173079617079,246.41052631578947,0,0,1,94,9
XGBoost_r172,59.450676981608076,86331.367992,0.00016257981220264953,0.24619908478421493,0.07130537916510428,46.315835264916466,24.30193802652716,246.55,0,0,0,90,14
XGBoost_r102,42.95034209800803,85140.64296293478,0.00011182056042437716,0.24463508232256717,0.07219211304031747,26.188779397711553,15.254595473484503,247.29891304347825,0,0,0,92,12
LightGBM_r18,34.280297886026965,75790.6968092079,0.0001847845268194344,0.2532131484617339,0.0795523787365503,20.55304607500944,85.00636662662225,247.35148514851485,0,0,0,101,3
LightGBM_r29,55.51526324510574,76209.7770177,0.0002247601037722142,0.24130229558078406,0.07982150959851482,26.997805002659923,62.589400839774896,247.355,0,1,0,99,4
XGBoost_r18,137.0146766021998,78495.37585323233,0.00011090554528885848,0.2506591770814913,0.07022661523333852,54.21354755414686,22.771528110111646,247.53535353535352,0,0,0,99,5
XGBoost_r148,25.30884919696384,86471.20239855556,0.0001027376754113096,0.253185392360361,0.07379597035168893,21.870120229668352,14.217014508959124,247.57777777777778,0,0,0,90,14
XGBoost_r22,239.43762063257623,78911.85812525253,0.00014293405983525114,0.24098960928923518,0.07051210048060444,91.19428573320972,38.85222017904656,247.73232323232324,0,0,0,99,5
XGBoost_r120,16.8614069753223,86388.75501966666,0.00010400687704220024,0.24679439913884132,0.07175377262023384,15.012854083336874,11.42907121117774,247.8,0,0,0,90,14
LightGBM_r25,102.35493072188727,74581.5057130693,0.00042073234706280926,0.25202246579594423,0.08278307527685136,36.51794061736483,89.38767544264368,247.85148514851485,1,0,0,100,3
LightGBM_r27,48.07519122600556,75484.8409395,0.0002097286973579103,0.24325902388590898,0.08016543913667533,23.353486779356068,57.34615154728263,248.05,0,0,0,100,4
LightGBM_r56,16.06181025505066,78963.00346142857,0.0001420829610818902,0.24018211855719412,0.07930140484132055,6.764997542626231,26.022162806336144,248.39285714285714,0,0,0,98,6
XGBoost_r94,21.742668351401452,83809.04424934783,7.42191390099045e-05,0.24490179860414912,0.07300261260486084,10.737099176277782,9.037208514803966,248.89673913043478,0,0,0,92,12
XGBoost_r12,173.76960192812552,77315.24800227722,9.708006696996612e-05,0.24351027829117744,0.06915520923765542,64.88453096387681,21.82977250278325,249.04950495049505,0,0,0,101,3
XGBoost_r139,14.231696581840515,85673.37848055555,0.00010369363288666002,0.24866490249572012,0.07041733578155972,13.42887839676089,10.017327100821817,249.79444444444445,0,0,0,90,14
XGBoost_r60,61.297794747859875,81734.9798524468,9.961827926498332e-05,0.2424510135821861,0.07381672405907852,29.74667865205194,14.556156450220113,250.05851063829786,0,0,0,94,10
LightGBM_r44,55.440283657324436,76959.0618290909,0.0002938659442722404,0.2506931168241594,0.08219792017228714,28.4462861960191,70.76399500693027,250.3030303030303,0,0,0,99,5
LightGBM_r57,8.075269879127035,76267.78107234693,9.10028272255295e-05,0.2446818228661381,0.07272993017749957,3.830447540031673,8.648544729863284,250.87755102040816,0,1,0,97,6
XGBoost_r50,95.61339473975332,81406.1881528421,0.00014206282606747965,0.24560254179188468,0.07319005305186413,78.8821120157297,34.03025349316025,251.17894736842106,0,0,0,95,9
LightGBM_r3,66.08617814148174,74557.37985460785,0.00015668014960854465,0.25186799253602976,0.07642987009968548,22.16414072236781,46.29753582796345,251.22549019607843,0,0,0,102,2
XGBoost_r198,42.11044644237904,87442.26772168538,0.00015387936650321942,0.2504099973140211,0.07042018846296975,38.39930345324658,20.924249196501048,251.3314606741573,0,0,0,89,15
XGBoost_r36,39.10065319914567,81480.94041094737,9.165854609813023e-05,0.24112422146401868,0.07030468233115927,33.0874749158742,17.076690901244124,251.4842105263158,0,0,0,95,9
LightGBM_r74,10.356339732396235,78742.46355061856,0.00010359390131175788,0.2398629280683453,0.06999091450527442,3.2793061299179156,10.858522224304384,252.60824742268042,0,0,0,97,7
LightGBM_r54,15.197285464831761,76857.99008163266,0.00011276594392356833,0.24239496175442335,0.06894249609645924,6.329886092969628,13.990101445709898,252.71428571428572,0,2,0,96,6
XGBoost_r173,42.57035459412469,86419.72073777778,0.00014412441983898273,0.2487890597492661,0.06970339471776042,33.60228344741704,19.797336377586184,252.98888888888888,0,0,0,90,14
LightGBM_r48,30.61036102869073,78225.92256244898,0.00016430944606778234,0.24837761938944203,0.0809388840405597,12.133131326010767,30.646262446400673,254.31632653061226,0,0,0,98,6
XGBoost_r7,105.75292552107632,77701.9890030693,7.328095075283799e-05,0.252114876333207,0.07190866992256913,37.70018381228077,14.854611343594884,254.40594059405942,0,0,0,101,3
XGBoost_r176,29.610685192214117,86197.65912766666,0.00011903562313224681,0.2526219688826175,0.07227253169705271,25.256208521431436,15.723000440234149,255.05555555555554,0,0,0,90,14
XGBoost_r169,18.333562956915962,86607.33255722222,8.551599998721183e-05,0.24643386767364778,0.06919337532022293,15.32304726138174,10.392635592170105,255.15555555555557,0,0,0,90,14
LightGBM_r12,58.3015336078756,73342.16178039215,0.0002205236104213345,0.25034221969325704,0.08339716433791505,23.869850647305842,49.03829994352784,255.27941176470588,1,0,0,101,2
XGBoost_r24,203.17024623023138,78288.1098509091,0.00015701345229364894,0.25622318973655966,0.07700132032308715,70.89520115683123,31.28035346168619,255.3030303030303,0,0,0,99,5
XGBoost_r38,43.168691833395705,81229.0437603158,7.781834481882182e-05,0.24107720296031016,0.07270600820852485,35.004208078415424,17.216166169992142,255.45263157894738,0,0,0,95,9
XGBoost_r1,238.49633632454217,75989.09517088236,9.233210682533129e-05,0.24661373930072272,0.06980300465734665,60.605376937276986,16.818170911003026,255.54901960784315,0,0,1,101,2
XGBoost_r179,29.41526931921641,87064.88342988888,0.0001079543472389639,0.24790008224015267,0.07328925123072882,23.61108023905234,13.176971039137452,255.73333333333332,0,0,0,90,14
XGBoost_r146,23.662053489685057,86130.89151122223,9.511760258150771e-05,0.2509705367129652,0.06962362396811995,20.25779957076675,13.19217168454918,255.9777777777778,0,0,0,90,14
LightGBM_r53,50.35932683701418,77149.23352602041,0.00026879295380983115,0.24166244784190766,0.08394817412901072,19.156209203740435,35.43830171207397,256.015306122449,0,0,1,97,6
XGBoost_r31,50.943624590833984,80568.85422989583,8.9409080692803e-05,0.24083169211983693,0.07064295948118339,37.832828397075424,18.843405410871558,256.0677083333333,0,0,0,96,8
XGBoost_r174,12.729684170087179,85658.40170944444,8.734119840109463e-05,0.2486958671702696,0.07255689557386592,11.0902755027392,8.009190561538693,256.43333333333334,0,0,0,90,14
LightGBM_r52,15.788808786139196,77982.8217739796,0.00010605251944881618,0.2484191279106723,0.0821947079376352,5.371922728247467,12.171076706250075,256.85714285714283,0,0,0,98,6
XGBoost_r116,51.3112556166119,86864.70490055555,0.000152914524217643,0.24889951021427684,0.0702615392824296,40.999107959282966,21.64433430274051,257.0388888888889,0,0,0,90,14
LightGBM_r62,38.34972706862858,76166.15781989797,0.00019234183370999325,0.2436064428097887,0.0798667730265826,14.971784885793856,27.857338704655483,257.66326530612247,0,0,0,98,6
XGBoost_r111,12.510306925243802,86189.03767888888,8.081981161510158e-05,0.25480558862731933,0.07385663284981758,11.308188605025773,8.99369774499744,258.3388888888889,1,0,0,89,14
LightGBM_c1,36.365199682759304,74164.28896539216,9.770574150213964e-05,0.24891213378122437,0.08312103542955741,12.753470286564776,20.425451388058733,258.48039215686276,0,0,0,102,2
XGBoost_r135,14.014377350277371,86480.20788466667,7.549664418466166e-05,0.24749486327575707,0.07270267372321014,11.73119422278791,7.6600695131527345,259.14444444444445,0,0,0,90,14
LightGBM_r39,28.411829864135896,77242.05772626263,0.00016165311552587456,0.25210649483968506,0.08183237050602708,16.84792293274853,44.96942042262936,259.2323232323232,0,0,0,99,5
XGBoost_r144,62.33497961097294,86465.55671833335,0.00017728582089351495,0.24930809833526074,0.07395880168862907,54.14653625856269,27.59604148274483,259.3388888888889,0,0,0,90,14
LightGBM_r90,12.34947829246521,80361.88988768421,0.00013406703951942596,0.2501719923977797,0.08555289914383608,5.435769276103935,14.076904447156934,259.4789473684211,0,0,0,95,9
LightGBM_r87,37.021133995056154,80225.2633503158,0.00045801538974464274,0.2526938990714886,0.08145871047102311,19.728832316530962,108.11032437904782,259.7473684210526,0,0,0,95,9
XGBoost_r121,20.17460610071818,86275.98084366666,9.72145844407127e-05,0.24668074161194634,0.0708284931386544,19.204369760170202,9.435081751747369,260.47777777777776,0,0,0,90,14
XGBoost_r82,31.295875615971063,82594.79196172043,7.793378954901493e-05,0.2465957838603451,0.07246110930013958,12.498691633333362,9.450504609968437,260.68279569892474,1,0,0,92,11
XGBoost_r95,18.813228990720667,84739.9475976087,6.888329928889785e-05,0.2491977050201791,0.07480691071609652,9.193055143410994,8.635533018227623,261.0652173913044,0,0,0,92,12
XGBoost_r190,6.691942750083076,86446.61955166668,7.075621528784071e-05,0.24601574549410224,0.07033902959287595,5.8214538752574505,5.693472247036227,261.3,0,0,0,90,14
XGBoost_r72,15.93060105334046,84176.8594464516,7.000172265348765e-05,0.24520917743118498,0.07274714513267112,7.391072154549755,7.421048010721399,261.3494623655914,0,0,0,93,11
LightGBM_r86,51.564717834194504,79568.13277135415,0.000387343646313909,0.248392077644101,0.0799132966465579,20.859114143074894,60.1346235412312,261.53125,0,0,0,96,8
XGBoost_r178,26.694467046525745,86768.78013688889,9.922266414191683e-05,0.25010464244574687,0.07142062091333126,22.00224555698365,13.682835713879658,261.8,0,0,0,90,14
XGBoost_r184,14.482915398809645,86538.871151,8.20732404245199e-05,0.2575583858514703,0.07283003102248338,12.603019156226699,9.91661691856333,262.22222222222223,0,0,0,90,14
XGBoost_r34,53.101607365357246,81411.64096589472,8.377839545915233e-05,0.241860830147852,0.07460703993952299,42.35485347798763,20.406771593007665,262.87368421052633,0,0,0,95,9
XGBoost_r113,13.82427622212304,86502.60587744445,8.37672665656774e-05,0.2528697181147505,0.06985084151743473,12.56045141759376,9.80177043118265,263.1611111111111,0,0,0,90,14
LightGBM_r10,141.32499346546098,75034.53952323529,0.00036712387316173336,0.25896544385438347,0.08303453480084222,41.29593956691776,90.96584451567382,263.19607843137254,0,1,0,101,2
LightGBM_r47,13.471184015274048,77667.78206469388,0.00013177963727447638,0.2517097960969486,0.08187915357281442,5.369687367071453,19.653957952352677,263.60714285714283,1,0,0,97,6
XGBoost_r118,16.863411360316807,86359.13790533332,8.477304964720364e-05,0.24908725255116546,0.07309035342098696,14.157536865153025,8.525051709941206,263.6333333333333,0,0,0,90,14
XGBoost_r107,33.262211763340495,84450.44961608695,9.582542280539767e-05,0.24647715797791134,0.07524403818306742,19.744518831136705,12.123049804234018,263.75,0,0,0,92,12
XGBoost_r98,48.057225030401476,84377.31007293478,0.00013279066054425057,0.2516033990155645,0.07442722096215304,32.67317282060744,19.14010242616546,264.3478260869565,0,0,0,92,12
XGBoost_r42,28.2497305393219,82595.43609326315,7.31204953433728e-05,0.2504370522272328,0.07249391468599402,26.23018200742512,13.622912828239045,264.4157894736842,0,0,0,95,9
LightGBM_r49,7.774893519829731,76570.2860867347,8.776573818304693e-05,0.24204371188562884,0.07203372723197643,3.597190026601116,9.513775014371157,264.9744897959184,0,0,0,98,6
XGBoost_r124,9.312284970283509,85719.92932122223,8.098186481790945e-05,0.24910968869141073,0.06975777157734522,7.989179097459008,6.81066281428293,265.43333333333334,0,0,0,90,14
XGBoost_r53,36.83035515217071,83210.99814989362,8.356272429916395e-05,0.2446421713365683,0.07311437037062353,24.19687468257157,13.998342613278387,265.47340425531917,0,0,0,94,10
LightGBM_r60,10.815307364171865,76887.71772397959,9.228932606220161e-05,0.2476338989355369,0.08996659738066796,4.240114854793547,8.297138996131512,265.5408163265306,0,0,0,98,6
XGBoost_r15,192.17861192703248,77706.627428,0.00010946786969231648,0.2500028549683865,0.0734661775022893,84.48579245994584,21.992174947750165,265.58,0,0,0,100,4
LightGBM_r69,9.124647768176331,77761.3607562245,0.00011173212315168634,0.2529635123365375,0.07783351949136935,4.14919703918347,13.094682676086707,266.08673469387753,0,0,0,98,6
XGBoost_r108,40.16729646921158,84366.1799851087,0.00010085324497143327,0.24807419411149373,0.0769924941351142,23.60229468423398,13.508540205094718,266.375,0,0,0,92,12
XGBoost_r162,14.815086181958517,86248.72327877778,8.890109517155662e-05,0.2501744763637283,0.07420798761110398,15.292672323745983,8.601609740102212,267.6388888888889,1,0,0,89,14
XGBoost_r104,12.836006618064383,84999.72803706522,7.161246538319779e-05,0.24795112806205694,0.07441648164770517,5.988010963580607,6.205980235421133,267.8097826086956,0,0,0,92,12
XGBoost_r199,19.015760930736413,86919.74339808988,0.00010309141194938424,0.25342536867393994,0.07111337772470398,18.069119081173035,12.6937295761681,268.41011235955057,0,0,0,89,15
XGBoost_r16,294.81670076608657,77894.9925773,0.00013533552933474944,0.25019411959184334,0.07299312969145309,119.56519704214196,29.758717668712475,268.475,0,0,0,100,4
XGBoost_r167,17.21643409199185,86284.03107666667,8.998393932918424e-05,0.2500331178064117,0.07439285436284447,14.87234748147273,10.281876258193897,268.6333333333333,0,0,0,90,14
XGBoost_r191,19.429900783962673,86080.20890355555,8.679518484418461e-05,0.2556535470379491,0.07488745054975475,16.481176473522684,11.03590780171328,268.98333333333335,0,0,0,90,14
XGBoost_r23,80.97193377427381,80289.37560323233,8.361248710721875e-05,0.2392864990470305,0.07426970078623707,35.352968564370904,14.634208732228194,269.0353535353535,0,1,0,98,5
XGBoost_r87,94.32651204703957,83309.89464946237,0.00016115315322829128,0.2444827496618247,0.07489964517555685,51.2557088906614,28.757964129158378,269.2956989247312,0,0,0,93,11
XGBoost_r41,38.241085549404744,82144.43365936841,9.220609340424837e-05,0.25461429115328726,0.0763970453017717,32.5823393142534,16.462632589884947,269.66315789473686,0,0,0,95,9
XGBoost_r6,128.05957381796128,77281.20654465347,7.940976067438483e-05,0.24821347451551565,0.07437184592779879,49.69965478337696,15.655408966133486,269.66831683168317,0,0,1,100,3
XGBoost_r62,30.723147032108713,82505.0929993617,8.05907980522734e-05,0.24882307978231558,0.07535216667582711,19.995177782583625,11.968842733900834,270.02127659574467,0,0,0,94,10
LightGBM_r65,22.720262128479625,78184.59980714286,0.00011488034228471985,0.2564518578093603,0.08568132513942905,7.585284168812844,13.620884035441389,270.4387755102041,0,0,0,98,6
LightGBM_r58,19.406475237437657,77515.03227275511,0.00011206465437137476,0.2557391599108117,0.08665659931356028,6.414564275289419,12.683941795603669,270.6020408163265,0,0,0,98,6
XGBoost_r56,18.505727499089343,83585.85744531915,6.653501076979914e-05,0.24417913586548493,0.07411743320887595,10.36689706314515,7.020272671846967,270.68617021276594,0,0,0,94,10
LightGBM_c3,61.23016885916392,74965.298402451,0.00016750778210313498,0.25421081894170405,0.08735575455919214,19.937573817363813,31.89362059547062,271.0637254901961,0,1,0,101,2
XGBoost_r123,58.94209726121691,86407.97746777778,0.00016245698234313308,0.25184867447672077,0.07467920182865705,49.05365296357707,24.82941618643074,271.7944444444444,0,0,0,90,14
XGBoost_r163,43.01196079783969,86246.59363577778,0.00012847807685620032,0.2529736073660917,0.07591027490609441,34.014428519944566,16.969838978352588,272.31111111111113,0,0,0,90,14
XGBoost_r44,66.61142305323952,81629.64865652632,9.47653728818668e-05,0.24417365931509022,0.07599217047917162,53.499461336885496,23.251168721149497,273.05263157894734,0,1,0,94,9
XGBoost_r10,169.09066494620672,76723.5778440594,9.562691531803848e-05,0.2504460639223741,0.07383584009032935,60.32088563863222,17.62496852397426,273.0742574257426,0,0,0,101,3
XGBoost_r46,47.2951848958668,82217.11296168422,9.045542375528488e-05,0.24295632182756105,0.0783166208247879,38.706085651222125,17.31652838208534,273.19473684210527,0,0,0,95,9
XGBoost_r78,21.33477194078507,83607.19866290322,7.446819515549709e-05,0.24911094800758687,0.07697662408505199,12.177793528273863,9.91177895881628,273.21505376344084,0,0,0,93,11
XGBoost_r58,47.408913069583,82515.8944687234,0.00012204627742715727,0.25091467747091567,0.07771966619917398,32.152086037601855,17.73831085260215,273.3829787234043,0,0,0,94,10
XGBoost_r52,24.482191698174727,81983.7189191579,7.669438055067289e-05,0.24456234575150115,0.07512490623104902,18.876103421245187,10.633243274370104,273.5684210526316,0,0,1,94,9
XGBoost_r154,11.930474559466044,85123.16233466667,8.158562589333205e-05,0.25009508591629426,0.07718048269481788,10.286836475484943,7.2193313844686715,273.6611111111111,0,0,0,90,14
XGBoost_r100,69.81511261670485,84187.29408543478,0.0001396213263455167,0.24829648145473382,0.07889560248444073,46.74078862973339,22.468478680269655,273.95108695652175,0,0,0,92,12
XGBoost_r175,50.28131572405497,86075.05273311111,0.00013060904328992534,0.250401798821051,0.07354440671261259,39.76567494517164,17.84097423843663,274.30555555555554,0,0,0,90,14
XGBoost_r26,93.10781569626866,79749.16766520408,9.899911386022028e-05,0.2507729401281385,0.07458163187134473,41.208592409722286,17.914963027776096,274.38775510204084,0,0,0,98,6
XGBoost_r48,52.18227705704538,81709.07754663158,9.438079236850856e-05,0.24335826905642352,0.07659590087198495,42.7200271672152,19.57202752443149,274.7473684210526,0,0,0,95,9
LightGBM_r67,10.822461403146082,78900.49683540816,0.00010927069340472742,0.2518377833228156,0.0830000235189152,5.222417898624959,18.562320374140846,275.10714285714283,1,0,0,97,6
XGBoost_r4,271.6983820495039,77031.76419910892,0.00010828832626909139,0.24884492569887884,0.07613527729298859,98.65047436749542,23.499245106336577,275.25742574257424,0,1,0,100,3
XGBoost_r164,6.439936706754897,86959.37322722223,7.706746128293616e-05,0.25102535245850827,0.07306141429207272,5.544581002577711,6.193911761982642,275.6611111111111,0,0,0,90,14
XGBoost_r155,25.945768642425538,86815.73520266666,9.357767207028692e-05,0.25391201169204797,0.07442727451188753,21.518166458221,13.155835339050311,276.9277777777778,0,0,0,90,14
XGBoost_r117,22.26446452935537,86715.47596355555,9.960122005443463e-05,0.2533857214168646,0.07262832967609813,19.095830346056307,12.160209373366827,277.7944444444444,0,0,0,90,14
XGBoost_r21,137.56855897951607,78451.69528737373,9.966638770497449e-05,0.24279010338171234,0.07702038212379847,57.523192952827564,22.5878950361687,278.4343434343434,0,0,0,99,5
XGBoost_r165,21.697073981497024,85893.38486377778,8.34854159841515e-05,0.2525447131689973,0.073839183522254,18.22631563839256,10.723583143791885,279.0777777777778,0,0,0,90,14
XGBoost_r140,21.09609456592136,86967.82794166666,8.772799493393607e-05,0.2502233859146396,0.07461620985941174,17.318129965001262,9.902454421157303,279.4,0,0,0,90,14
XGBoost_r65,66.56114948303141,82250.33845808511,9.847416672059674e-05,0.24630870348855216,0.07869635122207572,38.544431014722036,16.451364251550565,279.47340425531917,0,0,0,94,10
LightGBM_r41,8.580178012751569,75902.65161393938,7.88919900487181e-05,0.2620755032185843,0.07721042464946108,4.862660939692373,9.560644641408432,279.74242424242425,0,0,0,99,5
LightGBM_r50,10.226055624533673,78185.37957244899,8.469225577025207e-05,0.25555119029616824,0.08558409075432481,3.897502600081707,5.577629238322216,280.0765306122449,0,0,0,98,6
XGBoost_r105,17.436210689337358,83918.43247934782,6.669821647071394e-05,0.24860442893907575,0.07698801159485658,8.521230602069387,5.932329551350247,280.4021739130435,1,0,0,91,12
XGBoost_r61,34.10464032913776,83198.06019255318,7.920915287243789e-05,0.24467736056325945,0.07489826113674151,20.377519809830307,11.299585865099589,281.02659574468083,0,0,0,94,10
XGBoost_r83,52.42536070782651,84116.25386827957,0.00011858471959836983,0.24959902952298696,0.07543255021944918,33.84874495513241,18.191494331723234,281.1182795698925,0,0,0,93,11
XGBoost_r186,15.122744676801894,85756.68619322224,7.489873263454602e-05,0.2535311167021788,0.07505181276370207,12.74962381664598,8.934262919835483,281.2111111111111,0,0,0,90,14
XGBoost_r171,28.471150419447156,86444.9101771111,0.00010345994051051166,0.2567415666593964,0.07549596014479545,22.696670614897414,13.261813616578367,281.31111111111113,0,0,0,90,14
XGBoost_c1,107.65964318957984,77937.71312441176,6.26871956667675e-05,0.24426248814358534,0.07534876618301667,34.24408681341116,10.658100862162534,281.578431372549,0,0,0,102,2
XGBoost_r64,16.611663825968478,82892.36693159574,6.638871090450631e-05,0.2470339532507503,0.07711201472170273,9.651239916685181,5.810714172479616,281.6914893617021,1,0,0,93,10
XGBoost_r159,14.712422468927171,86604.49141122223,7.6272247785613e-05,0.2522549974313815,0.07400873751081961,12.559701417471356,8.568194183426819,281.8833333333333,0,0,0,90,14
XGBoost_r150,35.021259601910906,86639.48239466667,0.00011282285477720279,0.2531378477178471,0.07477583117327889,28.636258506016556,14.680778699905115,282.15,0,0,0,90,14
XGBoost_r9,420.24385335893913,76867.49537049505,0.00013474874054705049,0.2564094494256827,0.07780512339208986,104.69469562171194,27.293513029123137,282.71287128712873,0,0,0,101,3
XGBoost_r92,15.98723306344903,85416.42911282608,7.701045409432335e-05,0.24996565932997497,0.07689921240665741,7.9993609967726425,7.463822373198862,283.2391304347826,0,0,0,92,12
LightGBM_r64,9.633853316307068,78043.34027867347,9.236938695253662e-05,0.2525085727736882,0.08723502571262413,4.016434324751273,6.755877947452722,283.7704081632653,0,0,0,98,6
XGBoost_r128,6.863734300931295,87467.41962411112,8.379158488541268e-05,0.2567251289362983,0.07996822968291797,5.881471556292488,5.916743191884582,283.8888888888889,0,0,0,90,14
XGBoost_r160,47.6577787399292,86637.33005222221,0.0001353215211796664,0.2562594243286735,0.07434298389860895,37.12032293269521,19.40195354526097,284.52777777777777,0,0,0,90,14
XGBoost_r132,29.789864548047383,86096.68813255556,0.00010150112695198146,0.2562866329873825,0.07360667011185755,25.4538064069175,12.765599099766883,284.8,0,0,0,90,14
XGBoost_r185,8.4838129096561,85132.3972871111,6.863896158006869e-05,0.2520398589552067,0.07725135033008278,6.9867374692065445,5.378345229389308,285.18888888888887,0,0,0,90,14
XGBoost_r27,122.82266076973507,79387.75808408164,9.542692901546566e-05,0.24784516024295833,0.08066930762213828,49.85015041586655,21.252066133134573,285.4438775510204,0,0,0,98,6
XGBoost_r77,24.132080652380502,83684.5933823656,7.402554197161805e-05,0.25017592595835764,0.07621301046212847,14.10988921752272,9.651456125941852,287.1182795698925,0,0,0,93,11
XGBoost_r69,14.238096962583827,82875.83599457447,7.043860937277483e-05,0.24239767461021364,0.07683562680460367,7.351865287366486,5.807311132275406,287.40425531914894,0,0,0,94,10
XGBoost_r63,13.41049491598251,84110.14129797873,6.892881685708867e-05,0.24878311780315168,0.0735524975116283,7.472703442555629,5.829070518302822,287.57978723404256,0,0,0,94,10
XGBoost_r89,60.684480879896434,83579.1247427957,0.0001250755967998189,0.24954161167511996,0.08144662868035334,35.54426459410205,17.236110958667318,288.38709677419354,0,0,0,93,11
XGBoost_r106,39.269616248814955,84347.24713847825,0.00010269010534630276,0.257359115657313,0.08017253961985082,26.805648071738318,14.660642993487722,288.42934782608694,0,0,0,92,12
LightGBM_r6,15.865893536922979,74688.11513019608,8.897688785951243e-05,0.26994844705973464,0.08963055152708464,3.650991808647767,4.8174106528886,289.4901960784314,0,0,0,102,2
XGBoost_r71,38.212511149785854,83983.0881747312,9.84169462778799e-05,0.24887923229095588,0.07790549886575161,19.536719527777624,11.732096783907023,289.90860215053766,0,0,0,93,11
XGBoost_r129,7.65727501710256,86457.66588666667,6.518650166999646e-05,0.25013716591095525,0.07699221902856473,6.249630571626449,4.715846933610042,290.01666666666665,0,0,0,90,14
XGBoost_r97,95.8455113975898,84902.77783282609,0.00016572703842872007,0.25185813666922613,0.08005654163033774,65.95327766559446,28.75353668490252,290.57065217391306,0,0,1,91,12
XGBoost_r134,10.23123366302914,86647.49840688889,7.348268890173477e-05,0.25500714116184153,0.0761749144472934,9.164858070318688,7.416616390632166,290.9555555555556,0,0,0,90,14
XGBoost_r5,60.55460829545956,78357.97644990099,7.083870047066486e-05,0.24332062743758767,0.07539127298115295,25.68966740662166,9.666666867841068,291.98514851485146,0,2,0,99,3
LightGBM_r92,4.756429870077905,81173.10414542553,8.025111264646574e-05,0.25890574780145925,0.08474079661868822,2.709092451395458,3.897567092491588,292.1276595744681,0,0,0,94,10
XGBoost_r32,44.665622467743724,82545.80145389475,7.467807720302391e-05,0.245742527230562,0.07996508107323451,35.70549072532523,16.233814073354523,292.5578947368421,0,0,0,95,9
XGBoost_r152,38.29971704218123,86702.05887233333,0.0001044288794456443,0.2539525747169163,0.07769303366083984,31.770781767906485,13.97461452888031,293.1277777777778,0,0,1,89,14
XGBoost_r37,37.47283239364624,81223.7270148421,7.277382813986738e-05,0.2546598303259209,0.08046288978189814,30.61782125640763,14.04254560070545,293.18947368421055,0,1,0,94,9
XGBoost_r109,41.14696170471527,85831.22922692308,0.00012736278404861255,0.26093421053304583,0.08220030899532686,30.752063265934527,16.445324484319,293.63186813186815,0,1,0,90,13
LightGBM_r42,13.879785889326923,77935.08706212122,0.00010022522385686128,0.2597888396525433,0.08675708234009213,11.668019379190621,31.851213413171426,294.6515151515151,1,0,0,98,5
XGBoost_r90,20.522087022014286,85253.40989586957,7.613773131195924e-05,0.2530042967042697,0.07925374637049516,10.934237622791771,9.112455337583373,295.26630434782606,1,1,0,90,12
XGBoost_r70,110.33454086679093,82480.31176978724,0.00015781784186611681,0.248712769752221,0.08214300658893453,68.83489685285836,28.20621818122029,295.5159574468085,0,0,0,94,10
XGBoost_r125,12.811789706018235,87041.52569666668,7.308692034217554e-05,0.2516908407939851,0.07815036397490788,11.267204585957211,6.566626043841496,295.69444444444446,0,0,0,90,14
XGBoost_r181,34.58642710579766,85599.44539177777,0.00011932411586579912,0.25606831803654684,0.08008809949956157,29.795578923516217,13.873156042017305,295.9611111111111,0,0,0,90,14
XGBoost_r80,44.54625348890981,83708.12456645162,0.00011499088290885277,0.2562451111352194,0.07981486757183362,29.680500998452054,16.17669242887598,297.48387096774195,0,0,0,93,11
XGBoost_r151,7.627229160732693,85586.90633955556,7.288331102297928e-05,0.25274733392751236,0.07740631408440524,6.4844174242347865,5.240802187375895,297.81666666666666,0,0,0,90,14
